   1.2326446e+01  -6.3583385e+01   7.0658619e+02   2.4712572e-02  -7.1339052e-02   9.9714594e-01   2.8081195e+00   7.5570063e-02
   2.4447094e+01  -6.3572682e+01   7.0628657e+02   2.4712572e-02  -7.1339052e-02   9.9714594e-01   2.8081195e+00   7.5570063e-02
   4.9039915e+01  -4.2469812e+01   7.0647777e+02   6.5878446e-02  -5.7052408e-02   9.9619529e-01   2.2845207e+00   8.7259686e-02
   6.1137911e+01  -4.2446984e+01   7.0567904e+02   6.5878446e-02  -5.7052408e-02   9.9619529e-01   2.2845207e+00   8.7259686e-02
   5.5108683e+01  -3.1975519e+01   7.0667746e+02   6.5878446e-02  -5.7052408e-02   9.9619529e-01   2.2845207e+00   8.7259686e-02
   4.3010687e+01  -3.1998348e+01   7.0747619e+02   6.5878446e-02  -5.7052408e-02   9.9619529e-01   2.2845207e+00   8.7259686e-02
   3.6941919e+01  -4.2492641e+01   7.0727651e+02   6.5878446e-02  -5.7052408e-02   9.9619529e-01   2.2845207e+00   8.7259686e-02
   4.2971147e+01  -5.2964105e+01   7.0627809e+02   6.5878446e-02  -5.7052408e-02   9.9619529e-01   2.2845207e+00   8.7259686e-02
   5.5069143e+01  -5.2941277e+01   7.0547936e+02   6.5878446e-02  -5.7052408e-02   9.9619529e-01   2.2845207e+00   8.7259686e-02
   7.9615727e+01  -3.1819296e+01   7.0435589e+02   1.0695288e-01  -4.2744890e-02   9.9334483e-01   1.9510104e+00   1.1543451e-01
   9.1670507e+01  -3.1791489e+01   7.0305916e+02   1.0695288e-01  -4.2744890e-02   9.9334483e-01   1.9510104e+00   1.1543451e-01
   8.5667198e+01  -2.1315017e+01   7.0415635e+02   1.0695288e-01  -4.2744890e-02   9.9334483e-01   1.9510104e+00   1.1543451e-01
   7.3612419e+01  -2.1342824e+01   7.0545308e+02   1.0695288e-01  -4.2744890e-02   9.9334483e-01   1.9510104e+00   1.1543451e-01
   6.7560948e+01  -3.1847103e+01   7.0565263e+02   1.0695288e-01  -4.2744890e-02   9.9334483e-01   1.9510104e+00   1.1543451e-01
   7.3564256e+01  -4.2323575e+01   7.0455544e+02   1.0695288e-01  -4.2744890e-02   9.9334483e-01   1.9510104e+00   1.1543451e-01
   8.5619035e+01  -4.2295768e+01   7.0325870e+02   1.0695288e-01  -4.2744890e-02   9.9334483e-01   1.9510104e+00   1.1543451e-01
   8.5738740e+01  -3.1861257e-03   7.0435589e+02   1.1517832e-01  -4.2801259e-06   9.9334483e-01   1.5708335e+00   1.1543451e-01
   9.7782406e+01  -3.1831272e-03   7.0295943e+02   1.1517832e-01  -4.2801259e-06   9.9334483e-01   1.5708335e+00   1.1543451e-01
   9.1760576e+01   1.0496815e+01   7.0365771e+02   1.1517832e-01  -4.2801259e-06   9.9334483e-01   1.5708335e+00   1.1543451e-01
   7.9716910e+01   1.0496812e+01   7.0505417e+02   1.1517832e-01  -4.2801259e-06   9.9334483e-01   1.5708335e+00   1.1543451e-01
   7.3695074e+01  -3.1891242e-03   7.0575236e+02   1.1517832e-01  -4.2801259e-06   9.9334483e-01   1.5708335e+00   1.1543451e-01
   7.9716905e+01  -1.0503188e+01   7.0505408e+02   1.1517832e-01  -4.2801259e-06   9.9334483e-01   1.5708335e+00   1.1543451e-01
   9.1760571e+01  -1.0503185e+01   7.0365762e+02   1.1517832e-01  -4.2801259e-06   9.9334483e-01   1.5708335e+00   1.1543451e-01
   9.1798816e+01   3.1800043e+01   7.0294326e+02   1.2331920e-01   4.2719026e-02   9.9144715e-01   1.2373232e+00   1.3088213e-01
   1.0383058e+02   3.1767969e+01   7.0144810e+02   1.2331920e-01   4.2719026e-02   9.9144715e-01   1.2373232e+00   1.3088213e-01
   9.7786924e+01   4.2274384e+01   7.0174713e+02   1.2331920e-01   4.2719026e-02   9.9144715e-01   1.2373232e+00   1.3088213e-01
   8.5755156e+01   4.2306457e+01   7.0324229e+02   1.2331920e-01   4.2719026e-02   9.9144715e-01   1.2373232e+00   1.3088213e-01
   7.9767048e+01   3.1832116e+01   7.0443843e+02   1.2331920e-01   4.2719026e-02   9.9144715e-01   1.2373232e+00   1.3088213e-01
   8.5810708e+01   2.1325701e+01   7.0413939e+02   1.2331920e-01   4.2719026e-02   9.9144715e-01   1.2373232e+00   1.3088213e-01
   9.7842476e+01   2.1293628e+01   7.0264423e+02   1.2331920e-01   4.2719026e-02   9.9144715e-01   1.2373232e+00   1.3088213e-01
   6.7364182e+01   5.3039594e+01   7.0435589e+02   9.0494603e-02   7.1251470e-02   9.9334483e-01   9.0381282e-01   1.1543451e-01
   7.9438727e+01   5.3000376e+01   7.0325870e+02   9.0494603e-02   7.1251470e-02   9.9334483e-01   9.0381282e-01   1.1543451e-01
   7.3367490e+01   6.3493243e+01   7.0305916e+02   9.0494603e-02   7.1251470e-02   9.9334483e-01   9.0381282e-01   1.1543451e-01
   6.1292945e+01   6.3532462e+01   7.0415635e+02   9.0494603e-02   7.1251470e-02   9.9334483e-01   9.0381282e-01   1.1543451e-01
   5.5289637e+01   5.3078813e+01   7.0545308e+02   9.0494603e-02   7.1251470e-02   9.9334483e-01   9.0381282e-01   1.1543451e-01
   6.1360874e+01   4.2585946e+01   7.0565263e+02   9.0494603e-02   7.1251470e-02   9.9334483e-01   9.0381282e-01   1.1543451e-01
   7.3435419e+01   4.2546727e+01   7.0455544e+02   9.0494603e-02   7.1251470e-02   9.9334483e-01   9.0381282e-01   1.1543451e-01
   4.2872129e+01   7.4250334e+01   7.0435589e+02   5.7592866e-02   9.9745210e-02   9.9334483e-01   5.2363594e-01   1.1543451e-01
   5.4976310e+01   7.4215393e+01   7.0365762e+02   5.7592866e-02   9.9745210e-02   9.9334483e-01   5.2363594e-01   1.1543451e-01
   4.8893960e+01   8.4680456e+01   7.0295943e+02   5.7592866e-02   9.9745210e-02   9.9334483e-01   5.2363594e-01   1.1543451e-01
   3.6789779e+01   8.4715398e+01   7.0365771e+02   5.7592866e-02   9.9745210e-02   9.9334483e-01   5.2363594e-01   1.1543451e-01
   3.0767949e+01   7.4285275e+01   7.0505417e+02   5.7592866e-02   9.9745210e-02   9.9334483e-01   5.2363594e-01   1.1543451e-01
   3.6850299e+01   6.3820212e+01   7.0575236e+02   5.7592866e-02   9.9745210e-02   9.9334483e-01   5.2363594e-01   1.1543451e-01
   4.8954480e+01   6.3785271e+01   7.0505408e+02   5.7592866e-02   9.9745210e-02   9.9334483e-01   5.2363594e-01   1.1543451e-01
